"ID","Name","Published Date","Video Views","Engagement Score","Video Percent Viewed" 
"5002405637001","Purpose Led Transformation - Purpose Road Map","2016-06-28T15:31:13.134Z","2","3.47","6.94"
"5002405638001","Purpose Led Transformation - Experiences and Business Core","2016-06-28T15:31:21.601Z","2","1.96","3.92"
"5002440952001","Introduction to Purpose Led Transformation","2016-06-28T15:31:31.833Z","4","1.88","7.5"
"5002405042001","Sector specialization at EY","2016-06-28T15:33:54.464Z","0","0","0"
"5002677336001","Non HLS Video Test.mp4","2016-06-28T16:41:52.205Z","0","0","0"
"5002807445001","Winning in the DAS UKI market","2016-06-28T17:26:39.372Z","0","0","0"
"5011279044001","EY_CASE_Update_05_05_16-HD.mp4","2016-06-30T09:29:31.277Z","0","0","0"
"5013023380001","Andy Brogan Global Leader.mp4","2016-06-30T17:47:26.685Z","0","0","0"
"5017407054001","Video on downloading and using EYGN","2016-07-01T14:54:04.719Z","0","0","0"
"5017379303001","Americas TSO leader, Brad Kuntz, shares his thoughts about the TSO vision and three essential parts of building out our capabilities.","2016-07-01T14:54:18.032Z","0","0","0"
"5017451797001","Capitalizing on the Digital Challenge","2016-07-01T14:54:41.963Z","0","0","0"
"5017373547001","Update on Financial Services from Charlie Alexander, Asia-Pacific TAS FS Leader","2016-07-01T14:55:00.924Z","0","0","0"
"5017430213001","Delivering Capital Strategies - Dec  2015","2016-07-01T14:55:11.385Z","0","0","0"
"5017451808001","Distressed assets","2016-07-01T14:55:22.513Z","0","0","0"
"5017360530001","Five minutes with Bill Banks on Government and Public Sector","2016-07-01T14:55:43.048Z","0","0","0"
"5017451811001","Global Corporate Divestment Study","2016-07-01T14:55:58.129Z","0","0","0"
"5017451812001","Gregg Slager shares his thoughts on TAS’s opportunities in Health","2016-07-01T14:56:12.420Z","1","34.41","34.41"
"5017379305001","Message from Harsha Basnayake, Asia-Pacific TAS Leader","2016-07-01T14:56:33.604Z","0","0","0"
"5017430216001","Rich Jeanneret on the first TSO training session","2016-07-01T14:56:46.904Z","0","0","0"
"5017407059001","Sector´s role in V2020","2016-07-01T14:56:59.474Z","1","1","1"
"5017451816001","TAS strategy","2016-07-01T14:57:11.781Z","0","0","0"
"5017430219001","The rise of M&A in the insurance sector and the Insurance M&A solution","2016-07-01T14:57:27.647Z","0","0","0"
"5017407062001","TSO Delivering Capital Strategies Training","2016-07-01T14:57:38.694Z","0","0","0"
"5017407067001","TSO training – executive viewpoints","2016-07-01T14:58:55.277Z","0","0","0"
"5017373555001","What is Digital and what does it mean for TAS? Andrea Guerzoni, EMEIA TAS Leader, and Tony Qui, UK&I OTS Leader, share their views","2016-07-01T14:59:09.488Z","5","65.77","328.87"
"5017940978001","Parthenon-EY Perspectives: Driving Grades, Driving Growth Video","2016-07-01T17:15:37.236Z","0","0","0"
"5017975155001","High level introduction to-TSO partners","2016-07-01T17:16:53.420Z","0","0","0"
"5018192001001","EY's 2016 Global Divestment Study Learning from private equity experts at extracting hidden value.mp4","2016-07-01T20:21:30.401Z","0","0","0"
"5018197855001","EY's 2016 Global Divestment Study How should corporates manage communication when divesting.mp4","2016-07-01T20:22:40.540Z","0","0","0"
"5018203009001","EY's 2016 Global Divestment Study - What can corporates do to improve their divestment performance","2016-07-01T20:23:59.689Z","0","0","0"
"5018197867001","EYs 2016 Global Divestment Study.mp4","2016-07-01T20:25:25.887Z","0","0","0"
"5018170348001","Hammes discusses key findings","2016-07-01T20:31:57.900Z","0","0","0"
"5018198415001","GDS plasma screen","2016-07-01T20:39:01.975Z","0","0","0"
"5018203062001","Stephen Lomas on Asia-Pacific key findings","2016-07-01T20:40:00.320Z","0","0","0"
"5018203077001","CP animated","2016-07-01T20:43:12.830Z","0","0","0"
"5018230555001","FS animated","2016-07-01T20:46:39.268Z","0","0","0"
"5018197917001","ey-tas-ls-animated.mp4","2016-07-01T20:48:07.163Z","0","0","0"
"5018230562001","Tech animated","2016-07-01T20:50:01.621Z","0","0","0"
"5018192058001","Animated post.MOV","2016-07-01T20:55:48.331Z","0","0","0"
"5019030759001","Video: oil price outlook in 2016 ","2016-07-02T16:26:04.604Z","0","0","0"
"5020444541001","Finance companies in the auto industry","2016-07-04T13:37:23.981Z","0","0","0"
"5020444542001","The future of urban mobility","2016-07-04T13:37:42.809Z","4","64.02","256.09"
"5020809485001","Invest in the power of technology","2016-07-04T20:53:13.433Z","0","0","0"
"5020787811001","Innovate to attract business","2016-07-04T20:53:27.760Z","0","0","0"
"5020792548001","CFO: need to know │ Human Resources - workforce analytics","2016-07-04T20:53:38.172Z","0","0","0"
"5020787813001","How to retain the best people","2016-07-04T20:53:56.350Z","0","0","0"
"5020787829001","Full enterprise sales services","2016-07-04T21:08:09.203Z","0","0","0"
"5020848666001","Mobility sharing Thought leadership report","2016-07-04T22:23:37.518Z","0","0","0"
"5023000028001","Paul Hammes Divesting four questions.mp4","2016-07-06T13:50:17.971Z","0","0","0"
"5025768994001","Winning in the market through strategic dialogue","2016-07-07T12:49:49.204Z","0","0","0"
"5032501587001","About ARC","2016-07-12T19:17:59.729Z","0","0","0"
"5032501589001","Welcome to ARC","2016-07-12T19:18:13.849Z","0","0","0"
"5077237819001","M&A can offer a faster route to digital than organic growth. Learn how acquiring innovation could transform your business","2016-08-09T18:12:48.254Z","1","1.09","1.09"
"5078699676001","TAS Sectors strategy","2016-08-10T19:52:53.533Z","0","0","0"
"5081435977001","TAS Global Business Development Leader Kath Carter explains how the TAS Global Origination Hub can help you win in market","2016-08-12T18:52:52.673Z","0","0","0"
"5085169715001","EY oil price response - Deborah Byers","2016-08-16T15:42:18.236Z","0","0","0"
"5085428569001","EMEIA Transaction Support - Working Together On Our Ambitions","2016-08-16T19:53:14.135Z","0","0","0"
"5085458125001","Meet our Centre of Excellence team","2016-08-16T19:53:47.656Z","0","0","0"
"5095387446001","Axel Preiss talks about O&G Advisory service offerings","2016-08-23T13:30:30.207Z","0","0","0"
"5098723940001","Obtaining an overview of customer insights and the complexity customer profiling ","2016-08-25T16:09:05.180Z","0","0","0"
"5110068445001","Capital Agenda Services Map – May 2015","2016-09-02T16:13:03.593Z","0","0","0"
"5125258440001","Why is Discover important to Business Development?","2016-09-14T18:44:38.179Z","0","0","0"
"5126503409001","OG_A_brief_history_of_the_oil_industry_part_I.mp4","2016-09-15T13:29:04.428Z","0","0","0"
"5126498457001","OG_A_brief_history_of_the_oil_industry_part_II.mp4","2016-09-15T13:29:11.910Z","0","0","0"
"5126498458001","OG_A_brief_history_of_the_oil_industry_part_III.mp4","2016-09-15T13:29:23.231Z","0","0","0"
"5126498459001","OG_oveview_UMD_generic.mp4","2016-09-15T13:29:29.193Z","0","0","0"
"5126496980001","Will your capital strategy help you win in a digital world? ","2016-09-15T13:34:45.976Z","0","0","0"
"5126497888001","Will your capital strategy help you win in a digital world? ","2016-09-15T13:35:05.398Z","1","40.78","40.78"
"5126673437001","Global Transaction Support quarterly update - May 2016","2016-09-15T15:37:13.363Z","0","0","0"
"5127226500001","charlie, Alexander, Asia-Pacific Financial Service TAS Leader, highlights Asia-Pacific TAS wins.","2016-09-15T22:35:03.501Z","2","0.81","1.61"
"5128307437001","How can we help our G360 clients win in disruptive times?","2016-09-16T15:08:28.720Z","0","0","0"
"5128309866001","O&G Assurance Leader Gary Donald discusses themes and opportunities in the market","2016-09-16T15:09:11.132Z","0","0","0"
"5128307454001","Oil and Gas- Risk and Controls 3","2016-09-16T15:10:13.724Z","1","0","0"
"5128301955001"," Oil and Gas- Risk and Controls 2","2016-09-16T15:11:01.303Z","3","32.66","97.98"
"5128314111001","Oil and Gas- Risk and Controls 1","2016-09-16T15:11:53.893Z","5","29.77","148.85"
"5128314127001","Capital Projects – Portfolio, Project Management and Control","2016-09-16T15:12:57.333Z","4","54.27","217.09"
"5128309496001","Capital Projects - Project Logistics and Supply Chain Management ","2016-09-16T15:13:08.599Z","3","67.81","203.42"
"5128314138001","Global O&G Sector leader  Adi Karev discusses external market forces facing the industry","2016-09-16T15:13:34.144Z","0","0","0"
"5128309920001","Global O&G Former Sector leader  Adi Karev discusses Strategic Hubs","2016-09-16T15:14:05.005Z","2","22.93","45.86"
"5128316545001","Global O&G Sector leader  Adi Karev talks about practitioner journeys","2016-09-16T15:14:28.282Z","1","84.48","84.48"
"5128307506001","Former Global O&G Sector leader  Adi Karev talks about importance of knowledge sharing","2016-09-16T15:14:35.009Z","3","18.14","54.42"
"5128314156001","Global O&G Sector leader  Adi Karev talks about solutions and offerings","2016-09-16T15:14:41.302Z","0","0","0"
"5128314158001","Global O&G Sector leader Adi Karev talks about the role of knowledge ","2016-09-16T15:14:47.450Z","1","30.65","30.65"
"5128309934001","O&G Tax  Leader Alexey Kondrashov discusses themes and opportunities in the market","2016-09-16T15:14:54.781Z","0","0","0"
"5128310046001","O&G Andy Brogan","2016-09-16T15:15:04.222Z","0","0","0"
"5128316554001","O&G Advisory Leader Axel Preiss discusses themes and opportunities in the market","2016-09-16T15:15:11.166Z","0","0","0"
"5132234322001","New mobility requires new business models","2016-09-19T19:44:28.624Z","0","0","0"
"5132242654001","The automotive supply chain challenge","2016-09-19T19:58:42.292Z","3","75.14","225.42"
"5133287335001","Oil markets III -Transparency, stats and guesswork","2016-09-20T12:36:42.799Z","5","80.81","404.04"
"5133316008001","Oil markets VII - IOCs : Managing the oil-price cycle","2016-09-20T13:13:08.607Z","4","51.97","207.87"
"5133317318001","Oil markets VI - The fundamentals of demand","2016-09-20T13:13:27.219Z","4","67.98","271.94"
"5133326525001","Oil markets V - Opec","2016-09-20T13:13:52.013Z","4","76.25","305"
"5133326726001","Oil markets IV - The fundamentals of supply","2016-09-20T13:14:15.729Z","4","76.31","305.22"
"5133338560001","Emerging role for minority suppliers ","2016-09-20T13:24:27.168Z","0","0","0"
"5133341579001","EY Around the Globe: 2015 Frankfurt Motor Show","2016-09-20T13:24:44.318Z","5","52.48","262.38"
"5133340677001","The automotive supply chain challenge","2016-09-20T13:25:08.179Z","0","0","0"
"5133431422001","Adi Karev discusses digitalization in the industry ","2016-09-20T14:38:45.221Z","0","0","0"
"5135087224001","Contracts - Joint Ventures","2016-09-21T13:30:46.142Z","4","70.05","280.21"
"5135087227001","Contracts Concessions","2016-09-21T13:31:09.027Z","3","62.29","186.88"
"5135092354001","Contracts - service Agreements","2016-09-21T13:31:24.715Z","3","63.28","189.83"
"5135101411001","Contracts - PSAs in action","2016-09-21T13:31:32.766Z","2","52.21","104.41"
"5135084605001","Contracts and risks","2016-09-21T13:31:40.176Z","2","46.61","93.23"
"5135272021001","A message from our leader Randy Miller","2016-09-21T15:32:03.325Z","0","0","0"
"5135874224001","Disruption & remodelling for mobility ","2016-09-21T22:49:43.235Z","0","0","0"
"5136996558001","Managed Services Operating Committee (MSOC) Requirements","2016-09-22T15:52:42.177Z","0","0","0"
"5137132003001","PRM Schedule Development Methodology","2016-09-22T17:27:41.382Z","0","0","0"
"5143238032001","About Energy Future","2016-09-27T12:37:37.270Z","0","0","0"
"5143749565001","2016-09-27_Discover Sites Training.mp4","2016-09-27T17:58:29.290Z","0","0","0"
"5147542730001","Eye on tomorrow","2016-09-29T20:48:55.100Z","2","12.93","25.87"
"5153291404001","performance 8.2_v1.mp4","2016-10-03T16:44:15.015Z","0","0","0"
"5154711587001","Inclusion begins with you _non HLS.mp4","2016-10-04T09:27:53.511Z","0","0","0"
"5154708972001","Inclusion begins with you with HLS.mp4","2016-10-04T09:28:42.315Z","0","0","0"
"5155425070001","What's our story for Asia-Pacific TAS in FY17?","2016-10-04T18:15:12.850Z","0","0","0"
"5160479826001","How to sell cars & mobility in the future","2016-10-07T06:42:21.019Z","0","0","0"
"5163633640001","Joost Vreeswijk - Operating Model Effectiveness","2016-10-10T07:24:19.019Z","1","98.24","98.24"
"5163644810001","David Naim - Digital","2016-10-10T07:24:32.575Z","0","0","0"
"5163644719001","Elaine Parr - Commercial Transformation","2016-10-10T07:24:47.931Z","0","0","0"
"5163645318001","Supply Chain Synchronisation and Segmentation - Fabian Wehren","2016-10-10T07:25:02.499Z","0","0","0"
"5163644826001","Greg Stemler - Brand Portfolio Optimisation","2016-10-10T07:26:01.288Z","0","0","0"
"5163644777001","Stan Brown - Advisory Performance Improvement","2016-10-10T07:40:17.651Z","0","0","0"
"5163702939001","Kristina Rogers - Emerging Markets","2016-10-10T09:12:56.773Z","0","0","0"
"5163704652001","Steve Holliday - Global Compliance Reporting","2016-10-10T09:13:18.688Z","0","0","0"
"5163704654001","Adlai Goldberg - Social Media and Analytics","2016-10-10T09:13:33.115Z","0","0","0"
"5163705370001","Andrew Cosgrove - CP trends","2016-10-10T09:13:48.501Z","0","0","0"
"5163705372001","David Jensen - Innovation","2016-10-10T09:14:02.728Z","0","0","0"
"5163711886001","Gustav Mauer - Margin","2016-10-10T09:14:23.703Z","0","0","0"
"5163704658001","KJ Gan-Supply Chain and Operating Model Effectiveness in Asia-Pacific","2016-10-10T09:14:37.430Z","0","0","0"
"5165449418001","New TAS report ","2016-10-11T15:58:34.248Z","0","0","0"
"5165743977001","Women in comsumer products and retail - Angela Cretus short version","2016-10-11T20:31:41.581Z","1","4.23","4.23"
"5166657781001","Is your supply chain fit for the future?","2016-10-12T13:39:19.255Z","1","0","0"
"5167848762001","how the CPR sector future is collaborating the Yammer way","2016-10-13T08:33:47.812Z","0","0","0"
"5168101760001","8 imperatives for profitable growth in emerging Asia","2016-10-13T12:21:26.669Z","0","0","0"
"5168378983001","CoPPA 2.0 Launch Webcast replay","2016-10-13T14:46:22.994Z","1","0","0"
"5168535906001","Finding Balance in the Consumer Products and Retail Industries","2016-10-13T16:04:03.197Z","0","0","0"
"5168557126001","A_brief_history_of_the_oil_industry_part_II","2016-10-13T16:34:40.105Z","0","0","0"
"5168812107001","Sector insights: Consumer Products","2016-10-13T18:16:46.984Z","4","7.69","30.77"
"5169815641001","Do Something Yammer Today","2016-10-14T09:22:34.489Z","0","0","0"
"5169957004001","FT EY CEO Debate – New York","2016-10-14T11:54:12.159Z","1","13.57","13.57"
"5173433406001","CoPPA 1.0 Launch Webcast replay","2016-10-17T13:10:49.188Z","1","0","0"
"5173446149001","CoPPA 2.0 Launch Webcast replay","2016-10-17T13:11:20.180Z","2","10.3","20.61"
"5174590439001","Exceptional Client Service & Account Management Framework","2016-10-18T06:41:57.366Z","0","0","0"
"5174589846001","Strategic Growth Markets","2016-10-18T06:42:33.279Z","0","0","0"
"5174590445001","TAS","2016-10-18T06:42:42.221Z","0","0","0"
"5177184485001","Risk Transformation Diagnostic","2016-10-19T20:29:56.554Z","5","20.28","101.4"
"5177188520001","Persuasion and Influence for consultants","2016-10-19T20:30:03.759Z","0","0","0"
"5177184486001","RT Global Talent Hub Integration and Operating Model Overview","2016-10-19T20:30:24.235Z","0","0","0"
"5177188522001","Global Advisory Risk Transformation Community Launch","2016-10-19T20:30:32.489Z","0","0","0"
"5177178469001","Effective Communication Skills","2016-10-19T20:30:41.617Z","2","4.22","8.45"
"5177188716001","SAP Greenlight and EY application","2016-10-19T20:30:49.379Z","4","0.9","3.6"
"5177188719001","Advisory Knowledge Fundamentals","2016-10-19T20:31:11.302Z","2","1.63","3.26"
"5177172494001","Bio Writing Workshop","2016-10-19T20:31:29.132Z","1","0.73","0.73"
"5178118841001","Global Indirect Tax Strategy","2016-10-20T09:47:10.334Z","0","0","0"
"5182743026001","Middle Market","2016-10-24T12:20:09.365Z","0","0","0"
"5184186032001","EY's 7 Drivers of Growth: insights from leading entrepreneurs","2016-10-25T09:05:08.616Z","0","0","0"
"5184448182001","EOY 2.0 Program","2016-10-25T13:33:58.247Z","0","0","0"
"5185825759001","Chapter_01 Worx Video","2016-10-26T13:32:10.442Z","0","0","0"
"5185821633001","Chapter_02 Setting up a client meeting","2016-10-26T13:32:34.158Z","0","0","0"
"5185822349001","Chapter_03 Worx Video Navigating through the EY Growth Navigator","2016-10-26T13:32:59.521Z","0","0","0"
"5185821638001","Chapter_04_Worx Video Downloading client meeting data","2016-10-26T13:33:15.504Z","0","0","0"
"5187149577001","Account Management Framework","2016-10-27T12:50:15.520Z","0","0","0"
"5188334555001","Vision 2020: Where are we investing?","2016-10-28T07:29:03.811Z","5","110.81","554.03"
"5189154824001","WEOY 2014 Highlights","2016-10-28T20:39:11.053Z","0","0","0"
"5189173074001","EY Growth Navigator™ as a game changer","2016-10-28T20:40:42.954Z","0","0","0"
"5189156038001","Middle Market and Vision 2020","2016-10-28T20:41:54.642Z","0","0","0"
"5189184363001","The growth DNA of Family Business","2016-10-28T20:44:32.288Z","0","0","0"
"5189154848001","Winning in the family business segment","2016-10-28T20:45:17.122Z","0","0","0"
"5189188505001","WEOY 2016 Highlights","2016-10-28T20:47:50.178Z","0","0","0"
"5189173118001","Account Management Framework","2016-10-28T20:51:48.582Z","0","0","0"
"5189188539001","Maximizing our family business advantage","2016-10-28T20:56:52.839Z","0","0","0"
"5189238014001","EY Growth Navigator™ step-by-step: setting up a client meeting","2016-10-28T21:38:50.011Z","0","0","0"
"5189221788001","EY Growth Navigator™ step-by-step: downloading client meeting data","2016-10-28T21:40:18.043Z","0","0","0"
"5189211002001","EY Growth Navigator™ step-by-step: Worx","2016-10-28T21:40:20.287Z","0","0","0"
"5189221789001","EY Growth Navigator™ step-by-step: navigating through the EYGN","2016-10-28T21:40:31.439Z","0","0","0"
"5189306328001","APAC_Advisory_EM_Ani03","2016-10-28T22:22:50.423Z","0","0","0"
"5189299789001","APAC_Advisory_EM_Ani08","2016-10-28T22:24:16.592Z","0","0","0"
"5189299793001","APAC_Advisory_EM_Ani07","2016-10-28T22:25:27.645Z","0","0","0"
"5189306339001","APAC_Advisory_EM_Ani06","2016-10-28T22:27:04.696Z","0","0","0"
"5189314618001","Your performance goals","2016-10-28T22:31:34.609Z","0","0","0"
"5189330224001","Sign-off and make it official","2016-10-28T22:31:47.928Z","0","0","0"
"5189330225001","Your experiences and coaching","2016-10-28T22:31:52.640Z","0","0","0"
"5189306352001","Your development needs","2016-10-28T22:32:01.671Z","0","0","0"
"5189314619001","Your aspirations, purpose and career path","2016-10-28T22:32:08.466Z","0","0","0"
"5189330228001","Introduction to Annual planning","2016-10-28T22:32:15.499Z","0","0","0"
"5189330232001","Activating your network","2016-10-28T22:32:40.990Z","0","0","0"
"5189330233001","Your learning","2016-10-28T22:32:50.283Z","0","0","0"
"5189461179001","Norman Lonergan’s video blog on Advisory FY16 growth","2016-10-29T03:05:56.154Z","2","27.2","54.4"
"5190465746001","Chapter 3 - Navigating through the EY Growth Navigator TM App-final","2016-10-30T13:59:21.871Z","0","0","0"
"5190492038001","Chapter 2-Downloading and using the Worx Home app and EY","2016-10-30T14:00:11.940Z","0","0","0"
"5191509289001","EY EWW Asia-Pacific, 2015 conference highlights","2016-10-31T18:33:45.206Z","0","0","0"
"5192450993001","GBB 5 minute intro","2016-11-01T14:31:03.217Z","0","0","0"
"5192717690001","BD App suite","2016-11-01T17:58:07.722Z","0","0","0"
"5192889216001","Meet the Advisory Leadership – Errol Gardner","2016-11-01T21:01:50.141Z","0","0","0"
"5193283085001","GBB basic tutorial","2016-11-02T03:38:59.641Z","0","0","0"
"5193292241001","GBB Advanced Tutorial","2016-11-02T03:43:59.875Z","2","54.8","109.6"
"5193292330001","Growing Beyond Borders™ 2.0","2016-11-02T03:54:07.764Z","0","0","0"
"5193359706001","Growing Beyond Borders™ 2.0 - A quick walkthrough","2016-11-02T04:57:22.900Z","0","0","0"
"5193376394001","GBB Megatrends","2016-11-02T05:20:48.668Z","0","0","0"
"5193845792001","Using GBB in a Risk context","2016-11-02T14:19:57.659Z","0","0","0"
"5193854676001","Using GBB in a market Entry Strategy project","2016-11-02T14:20:59.185Z","0","0","0"
"5193863712001","Using GBB in a TAX context","2016-11-02T14:21:11.002Z","0","0","0"
"5193849811001","Using GBB in an Audit context","2016-11-02T14:21:25.969Z","0","0","0"
"5194122906001","Brand activation","2016-11-02T18:10:04.062Z","0","0","0"
"5194182928001","EY: Women. Fast forward","2016-11-02T19:07:10.259Z","0","0","0"
"5194167498001","Edwina Fitzmaurice, Global Advisory BD Leader","2016-11-02T19:07:23.089Z","0","0","0"
"5195155357001","Controlling emotions","2016-11-03T12:47:12.326Z","0","0","0"
"5195171667001","Negotiation psychology: Anchoring","2016-11-03T12:48:14.766Z","0","0","0"
"5195155768001","Negotiation power position ","2016-11-03T12:48:32.121Z","0","0","0"
"5195172960001","Three phases of negotiations ","2016-11-03T12:48:52.582Z","0","0","0"
"5195159906001","Introduction to negotiations ","2016-11-03T12:49:10.555Z","0","0","0"
"5195155771001","Planning a concession strategy ","2016-11-03T12:49:24.846Z","0","0","0"
"5195150735001","Belinda Cheng on Account Management Framework","2016-11-03T12:52:18.678Z","0","0","0"
"5195180811001","Interview with Alice Chan on ESQ and ASQ","2016-11-03T13:11:30.772Z","0","0","0"
"5195200456001","EMEIA ESQ training","2016-11-03T13:18:17.098Z","0","0","0"
"5195200520001","ESQ video - November 2014","2016-11-03T13:30:10.697Z","0","0","0"
"5195244368001","Bernie Henning - Tax","2016-11-03T13:40:33.288Z","0","0","0"
"5195244078001","David Rutherford - Advisory","2016-11-03T13:46:22.514Z","0","0","0"
"5195249031001","Frances Gilmour - Blue Sheet SOM","2016-11-03T13:52:33.777Z","0","0","0"
"5195260608001","Jeremy Kloubec - Green Sheet ECE","2016-11-03T14:09:36.129Z","0","0","0"
"5195274085001","Jim Donnelly - TAS big bet","2016-11-03T14:16:07.639Z","0","0","0"
"5195282140001","John Cuny - Exceptional Client Service","2016-11-03T14:19:43.016Z","0","0","0"
"5195282161001","Michael Goldenberg - SOCIAL STYLES®","2016-11-03T14:25:56.890Z","0","0","0"
"5195292243001","Richard Taylor - Assurance","2016-11-03T14:28:08.342Z","0","0","0"
"5195311988001","Susie Belford - ASQ","2016-11-03T14:51:18.280Z","0","0","0"
"5199369333001","Reliability Technology Manufacturing Excellence Solution - Stan Brown","2016-11-07T06:36:48.775Z","5","3.46","17.29"
"5199578895001","Using ASQ to stay responsive","2016-11-07T11:14:14.142Z","3","46.84","140.52"
"5199765675001","Asim Sheikh: Framework to hold strategic client discussions","2016-11-07T14:59:50.220Z","0","0","0"
"5199765678001","Eric Verron: Framework to hold strategic client discussions","2016-11-07T15:00:07.131Z","0","0","0"
"5199763571001","Paul Green: How I use the Tax Agenda with clients: a TAL's perspective","2016-11-07T15:00:21.793Z","0","0","0"
"5199754091001","Jaime A Vargas Cifuentes: Tax Agenda as a framework for strategic client discussions","2016-11-07T15:00:33.192Z","1","7.55","7.55"
"5199754093001","Marc Schmitz: Leveraging the Tax Agenda for discussions around OECD BEPS","2016-11-07T15:00:48.369Z","0","0","0"
"5199770517001","Soren Jensen: Leveraging the Tax Agenda for client discussions","2016-11-07T15:01:03.259Z","0","0","0"
"5199780904001","Tim Steel: Building client relationships based on trust","2016-11-07T15:01:19.428Z","1","0","0"
"5199780974001","Erik van der Hoeven: Tax Agenda creates trust and leads to new business","2016-11-07T15:28:37.712Z","0","0","0"
"5199797298001","Jennifer Belanger: Discussing a client's Tax Life Cycle through the Tax Agenda","2016-11-07T15:28:42.925Z","0","0","0"
"5199807697001","Adam Sweet: Tax Agenda as a framework for strategic client discussions","2016-11-07T15:29:01.195Z","0","0","0"
"5199780976001","John Modzelewski: Preparing for Tax Agenda client meetings","2016-11-07T15:29:09.216Z","0","0","0"
"5199813104001","Thomas Shea: Tax Agenda as a framework to facilitate client discussion","2016-11-07T15:29:37.516Z","0","0","0"
"5199821992001","Tim Kerr: Thinking broader with the Tax Agenda","2016-11-07T15:29:45.226Z","0","0","0"
"5199821585001","Tom Catropa: Using the Tax Agenda for discussions with all clients","2016-11-07T15:30:03.844Z","0","0","0"
"5199821997001","Tom Kosztyu Gottfried: Using the Tax Agenda in client discussions","2016-11-07T15:30:30.342Z","0","0","0"
"5199797305001","Bradley Vaupel: Tax Agenda as a framework for strategic client discussions","2016-11-07T15:30:30.964Z","0","0","0"
"5199797307001","Allan Thompson: Tax Agenda as a framework for strategic client discussions","2016-11-07T15:30:40.742Z","0","0","0"
"5199821998001","Daniel Minkis: Using the Tax Agenda to expand your client discussions","2016-11-07T15:30:45.510Z","1","0","0"
"5199807705001","Ann Marie Reyher: Tax Agenda led to new opportunities for EY","2016-11-07T15:30:45.667Z","0","0","0"
"5199792136001","Erica Goldberg: Using the Tax Agenda to get a holistic view","2016-11-07T15:31:03.220Z","1","0","0"
"5199838365001","Paul Ho using the Tax agenda","2016-11-07T15:45:44.967Z","0","0","0"
"5199813149001","Paul Ho: example client meeting using the Tax Agenda","2016-11-07T15:45:45.099Z","0","0","0"
"5199821639001","Plasma screen animation","2016-11-07T15:45:57.032Z","0","0","0"
"5199821640001","Tax Agenda Video","2016-11-07T15:46:12.472Z","0","0","0"
"5199821641001","Tracy Ho: example client meeting using the Tax Agenda","2016-11-07T15:46:28.105Z","0","0","0"
"5199821642001","Why use the Tax Agenda?","2016-11-07T15:46:42.295Z","0","0","0"
"5199838369001","Craig Robson and Rachel Charles: Using the Tax Agenda: an example client meeting","2016-11-07T15:46:44.158Z","0","0","0"
"5199838372001","Farah Rosley and Eng Ping Yeo: example client meeting using the Tax Agenda","2016-11-07T15:47:04.176Z","0","0","0"
"5199821647001","Jim Hunter: How to become a trusted business advisor using the Tax Agenda","2016-11-07T15:47:18.926Z","0","0","0"
"5199896630001","Drafting the Statement of Work","2016-11-07T16:23:19.675Z","3","102.25","306.75"
"5199881653001","Farah Rosley and Eng Ping Yeo: example client meeting using the Tax Agenda","2016-11-07T16:23:31.937Z","2","50","100"
"5199896674001","Negotiation mock meeting","2016-11-07T16:29:29.974Z","2","50","100"
"5199893967001","Business Tax Agenda","2016-11-07T16:30:01.195Z","3","31.62","94.85"
"5199886810001","How to conduct an ESQ interview","2016-11-07T16:30:21.088Z","3","63.26","189.77"
"5199899684001","How to introduce BEPS to your clients","2016-11-07T16:30:36.848Z","4","39.2","156.8"
"5199893976001","Private Client Services approach to family business","2016-11-07T16:30:52.941Z","3","52.75","158.26"
"5199886813001","Family Tax Agenda","2016-11-07T16:31:08.563Z","1","0","0"
"5199893978001","Succession Agenda","2016-11-07T16:31:23.800Z","1","1.05","1.05"
"5199886818001","FATCA/CRS - PCS mock meeting","2016-11-07T16:31:55.607Z","2","42.93","85.86"
"5199899692001","FATCA-CRS","2016-11-07T16:32:08.129Z","5","24.05","120.27"
"5201137868001","Discover training demo","2016-11-08T10:24:09.958Z","2","0","0"
"5206545730001","SGF Mexico 2016 highlights","2016-11-11T17:11:38.133Z","0","0","0"
"5206550496001","Highlights of Strategic Growth Forum™ 2015","2016-11-11T17:14:24.682Z","0","0","0"
"5209569469001","CFO digital readiness: a global perspective","2016-11-14T15:18:49.282Z","0","0","0"
"5209568078001","CFO digital readiness: a tax perspective","2016-11-14T15:20:25.344Z","0","0","0"
"5209670322001","BCTESTVIDEOHLS","2016-11-14T16:36:29.173Z","0","0","0"
"5210909006001","Introducing Global Daily Tax Update (GDTU)","2016-11-15T10:41:46.993Z","0","0","0"
"5210980492001","How to use GDTU","2016-11-15T12:05:20.653Z","0","0","0"
"5211063020001","Client session framework: Follow-up (step 5) ","2016-11-15T13:56:16.030Z","3","93.19","279.56"
"5214455040001","Issue 15","2016-11-17T16:35:26.156Z","0","0","0"
"5214464282001","Issue 16","2016-11-17T16:35:42.121Z","0","0","0"
"5214458071001","Issue 17","2016-11-17T16:35:56.073Z","0","0","0"
"5215378652001","EY Global Tax Review Transformation","2016-11-18T02:32:08.217Z","0","0","0"
"5215377578001","EY Global Tax Review Technology","2016-11-18T02:32:17.980Z","0","0","0"
"5215377580001","EY Global Tax Review Talent","2016-11-18T02:32:29.723Z","0","0","0"
"5215430168001","EY Global Tax Review Transparency ","2016-11-18T03:08:47.818Z","0","0","0"
